id,seller_id,name,description,price,image,stock,category_id,created_at
162,20,Balkis Essential Monitor,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,1432.69,/uploads/synthetic_prod_162.jpg,882,2,2025-08-22 11:46:32
163,3,RedSea Authentic Headphones,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,972.46,/uploads/synthetic_prod_163.jpg,646,2,2025-06-11 11:46:32
164,4,SanaaStyle Advanced Face Cream,Discover the rich heritage and modern utility blended perfectly in this product.,95.06,/uploads/synthetic_prod_164.jpg,822,7,2025-05-30 11:46:32
165,3,DesertOasis Premium Bluetooth Speaker,Engineered for high performance. Customers love the premium feel and long-lasting build.,344.5,/uploads/synthetic_prod_165.jpg,825,2,2024-06-01 11:46:32
166,7,RedSea Modern Serum,A must-have for your collection. Designed for durability and excellence.,126.92,/uploads/synthetic_prod_166.jpg,318,7,2025-05-21 11:46:32
167,18,SanaaStyle Advanced Board Game,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,117.91,/uploads/synthetic_prod_167.jpg,688,5,2025-06-18 11:46:32
168,2,Saba Classic Ring,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,108.27,/uploads/synthetic_prod_168.jpg,927,3,2024-08-22 11:46:32
169,4,Hadramout Organic Necklace,Engineered for high performance. Customers love the premium feel and long-lasting build.,12.46,/uploads/synthetic_prod_169.jpg,409,4,2024-07-23 11:46:32
170,22,SanaaStyle Organic Wallet,Discover the rich heritage and modern utility blended perfectly in this product.,81.99,/uploads/synthetic_prod_170.jpg,690,3,2024-09-05 11:46:32
171,21,Balkis Organic Earrings,Discover the rich heritage and modern utility blended perfectly in this product.,15.51,/uploads/synthetic_prod_171.jpg,344,4,2025-11-10 11:46:32
172,20,Moka Authentic Smartwatch,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,743.13,/uploads/synthetic_prod_172.jpg,739,2,2024-09-21 11:46:32
173,18,Balkis Organic Sidr Honey,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,164.36,/uploads/synthetic_prod_173.jpg,234,8,2025-05-02 11:46:32
174,4,SanaaStyle Premium Jambiya,Discover the rich heritage and modern utility blended perfectly in this product.,68.11,/uploads/synthetic_prod_174.jpg,482,9,2025-03-22 11:46:32
175,22,YemenTech Modern Ring,Engineered for high performance. Customers love the premium feel and long-lasting build.,10.48,/uploads/synthetic_prod_175.jpg,965,3,2025-05-20 11:46:32
176,22,Saba Ultra Earrings,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,79.82,/uploads/synthetic_prod_176.jpg,673,4,2024-05-21 11:46:32
177,17,Moka Ultra Puzzle,Engineered for high performance. Customers love the premium feel and long-lasting build.,87.61,/uploads/synthetic_prod_177.jpg,926,5,2025-05-14 11:46:32
178,9,DesertOasis Essential Belt,A must-have for your collection. Designed for durability and excellence.,39.53,/uploads/synthetic_prod_178.jpg,55,3,2024-10-28 11:46:32
179,17,Hadramout Luxury Bluetooth Speaker,Engineered for high performance. Customers love the premium feel and long-lasting build.,627.09,/uploads/synthetic_prod_179.jpg,652,2,2025-04-03 11:46:32
180,1,DesertOasis Premium Bluetooth Speaker,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,79.71,/uploads/synthetic_prod_180.jpg,52,2,2025-01-24 11:46:32
181,18,Hadramout Essential Building Blocks,Engineered for high performance. Customers love the premium feel and long-lasting build.,104.96,/uploads/synthetic_prod_181.jpg,54,5,2024-04-23 11:46:32
182,22,YemenTech Luxury Silver Amulet,A must-have for your collection. Designed for durability and excellence.,156.58,/uploads/synthetic_prod_182.jpg,606,9,2024-11-29 11:46:32
183,11,GoldenHorn Organic Smartphone,A must-have for your collection. Designed for durability and excellence.,787.88,/uploads/synthetic_prod_183.jpg,124,2,2025-05-26 11:46:32
184,13,RedSea Handcrafted Woven Basket,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,101.03,/uploads/synthetic_prod_184.jpg,655,9,2025-03-01 11:46:32
185,24,AdenGoods Essential Handwoven Tapestry,A must-have for your collection. Designed for durability and excellence.,162.03,/uploads/synthetic_prod_185.jpg,988,9,2024-09-20 11:46:32
186,3,YemenTech Ultra Earrings,Discover the rich heritage and modern utility blended perfectly in this product.,17.71,/uploads/synthetic_prod_186.jpg,517,4,2025-08-16 11:46:32
187,3,SanaaStyle Modern Cushion,A must-have for your collection. Designed for durability and excellence.,7.77,/uploads/synthetic_prod_187.jpg,58,6,2024-05-21 11:46:32
188,3,Moka Luxury Bed Sheets,Engineered for high performance. Customers love the premium feel and long-lasting build.,92.42,/uploads/synthetic_prod_188.jpg,484,6,2025-10-10 11:46:32
189,19,GoldenHorn Organic Mocha Coffee,Engineered for high performance. Customers love the premium feel and long-lasting build.,104.49,/uploads/synthetic_prod_189.jpg,609,8,2024-11-04 11:46:32
190,16,AdenGoods Advanced Stuffed Animal,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,143.19,/uploads/synthetic_prod_190.jpg,35,5,2025-06-10 11:46:32
191,8,AdenGoods Authentic Serum,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,133.67,/uploads/synthetic_prod_191.jpg,655,7,2024-08-01 11:46:32
192,24,Balkis Ultra Wooden Box,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,33.51,/uploads/synthetic_prod_192.jpg,663,9,2025-10-20 11:46:32
193,24,YemenTech Ultra Hawaij Spice,Discover the rich heritage and modern utility blended perfectly in this product.,122.08,/uploads/synthetic_prod_193.jpg,537,8,2025-08-06 11:46:32
194,21,Balkis Handcrafted Watch,Engineered for high performance. Customers love the premium feel and long-lasting build.,64.52,/uploads/synthetic_prod_194.jpg,66,3,2026-03-05 11:46:32
195,22,YemenTech Luxury Shampoo,A must-have for your collection. Designed for durability and excellence.,109.87,/uploads/synthetic_prod_195.jpg,87,7,2025-07-20 11:46:32
196,4,Balkis Ultra Lip Balm,A must-have for your collection. Designed for durability and excellence.,136.6,/uploads/synthetic_prod_196.jpg,742,7,2025-06-19 11:46:32
197,14,YemenTech Luxury Serum,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,95.72,/uploads/synthetic_prod_197.jpg,128,7,2025-09-12 11:46:32
198,13,RedSea Premium Mug,Engineered for high performance. Customers love the premium feel and long-lasting build.,86.17,/uploads/synthetic_prod_198.jpg,386,6,2025-05-15 11:46:32
199,23,GoldenHorn Modern Handwoven Tapestry,Discover the rich heritage and modern utility blended perfectly in this product.,101.19,/uploads/synthetic_prod_199.jpg,830,9,2025-01-06 11:46:32
200,14,Moka Advanced Lotion,Discover the rich heritage and modern utility blended perfectly in this product.,12.8,/uploads/synthetic_prod_200.jpg,616,7,2025-07-27 11:46:32
201,16,DesertOasis Handcrafted Oud Perfume,A must-have for your collection. Designed for durability and excellence.,28.17,/uploads/synthetic_prod_201.jpg,512,7,2025-02-01 11:46:32
202,2,YemenTech Premium Lantern,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,43.3,/uploads/synthetic_prod_202.jpg,549,6,2025-04-15 11:46:32
203,8,SanaaStyle Essential Puzzle,A must-have for your collection. Designed for durability and excellence.,144.08,/uploads/synthetic_prod_203.jpg,172,5,2025-10-03 11:46:32
204,17,SanaaStyle Ultra Shoes,Discover the rich heritage and modern utility blended perfectly in this product.,66.07,/uploads/synthetic_prod_204.jpg,467,3,2025-03-21 11:46:32
205,3,AdenGoods Luxury Monitor,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,1366.34,/uploads/synthetic_prod_205.jpg,305,2,2025-04-23 11:46:32
206,24,GoldenHorn Classic Olive Oil,A must-have for your collection. Designed for durability and excellence.,72.66,/uploads/synthetic_prod_206.jpg,880,8,2025-06-28 11:46:32
207,19,Moka Classic Action Figure,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,106.04,/uploads/synthetic_prod_207.jpg,175,5,2024-07-16 11:46:32
208,15,AdenGoods Authentic Wallet,A must-have for your collection. Designed for durability and excellence.,119.3,/uploads/synthetic_prod_208.jpg,329,3,2024-08-24 11:46:32
209,10,AdenGoods Modern Saffron,Discover the rich heritage and modern utility blended perfectly in this product.,47.66,/uploads/synthetic_prod_209.jpg,339,8,2024-11-17 11:46:32
210,5,SanaaStyle Luxury Doll,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,52.5,/uploads/synthetic_prod_210.jpg,757,5,2024-12-18 11:46:32
211,24,DesertOasis Authentic Saffron,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,139.59,/uploads/synthetic_prod_211.jpg,864,8,2025-08-08 11:46:32
212,20,Moka Handcrafted Almonds,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,147.98,/uploads/synthetic_prod_212.jpg,736,8,2025-12-16 11:46:32
213,17,Balkis Classic Scarf,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,142.63,/uploads/synthetic_prod_213.jpg,265,4,2025-01-28 11:46:32
214,22,AdenGoods Luxury Stuffed Animal,A must-have for your collection. Designed for durability and excellence.,129.59,/uploads/synthetic_prod_214.jpg,512,5,2025-03-11 11:46:32
215,5,DesertOasis Luxury Heels,Discover the rich heritage and modern utility blended perfectly in this product.,135.39,/uploads/synthetic_prod_215.jpg,30,4,2024-09-04 11:46:32
216,18,Moka Premium Cushion,Engineered for high performance. Customers love the premium feel and long-lasting build.,16.35,/uploads/synthetic_prod_216.jpg,362,6,2024-08-13 11:46:32
217,25,Moka Organic Pottery,Discover the rich heritage and modern utility blended perfectly in this product.,239.29,/uploads/synthetic_prod_217.jpg,823,9,2025-12-23 11:46:32
218,17,Saba Authentic Olive Oil,Discover the rich heritage and modern utility blended perfectly in this product.,219.26,/uploads/synthetic_prod_218.jpg,610,8,2025-06-05 11:46:32
219,12,Balkis Authentic Action Figure,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,37.56,/uploads/synthetic_prod_219.jpg,138,5,2024-07-21 11:46:32
220,25,YemenTech Essential Mug,Engineered for high performance. Customers love the premium feel and long-lasting build.,23.28,/uploads/synthetic_prod_220.jpg,572,6,2025-08-24 11:46:32
221,21,Moka Handcrafted Sidr Honey,Discover the rich heritage and modern utility blended perfectly in this product.,243.19,/uploads/synthetic_prod_221.jpg,243,8,2025-09-27 11:46:32
222,4,YemenTech Classic Jacket,Engineered for high performance. Customers love the premium feel and long-lasting build.,98.35,/uploads/synthetic_prod_222.jpg,457,3,2024-12-20 11:46:32
223,1,GoldenHorn Classic Shawl,A must-have for your collection. Designed for durability and excellence.,87.15,/uploads/synthetic_prod_223.jpg,255,4,2024-12-30 11:46:32
224,5,Hadramout Handcrafted Belt,A must-have for your collection. Designed for durability and excellence.,69.31,/uploads/synthetic_prod_224.jpg,367,3,2026-01-01 11:46:32
225,12,YemenTech Essential Smartphone,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,279.41,/uploads/synthetic_prod_225.jpg,249,2,2025-05-06 11:46:32
226,17,Moka Essential Smartphone,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,1206.12,/uploads/synthetic_prod_226.jpg,537,2,2025-08-09 11:46:32
227,10,RedSea Handcrafted Mocha Coffee,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,121.39,/uploads/synthetic_prod_227.jpg,4,8,2024-07-19 11:46:32
228,25,Hadramout Premium Lip Balm,A must-have for your collection. Designed for durability and excellence.,77.2,/uploads/synthetic_prod_228.jpg,773,7,2026-02-04 11:46:32
229,5,DesertOasis Handcrafted Sidr Honey,Discover the rich heritage and modern utility blended perfectly in this product.,221.15,/uploads/synthetic_prod_229.jpg,620,8,2025-05-09 11:46:32
230,23,DesertOasis Organic Bed Sheets,A must-have for your collection. Designed for durability and excellence.,147.82,/uploads/synthetic_prod_230.jpg,192,6,2024-07-23 11:46:32
231,21,Hadramout Essential Jacket,Engineered for high performance. Customers love the premium feel and long-lasting build.,79.73,/uploads/synthetic_prod_231.jpg,843,3,2026-03-11 11:46:32
232,14,RedSea Luxury Lantern,Engineered for high performance. Customers love the premium feel and long-lasting build.,77.29,/uploads/synthetic_prod_232.jpg,826,6,2024-12-14 11:46:32
233,3,Hadramout Classic Bed Sheets,Discover the rich heritage and modern utility blended perfectly in this product.,37.83,/uploads/synthetic_prod_233.jpg,195,6,2024-07-18 11:46:32
234,2,Moka Advanced Board Game,Locally sourced and carefully packaged. Brings authentic style and function right to your door.,24.07,/uploads/synthetic_prod_234.jpg,422,5,2025-09-11 11:46:32
235,20,AdenGoods Advanced Scarf,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,10.41,/uploads/synthetic_prod_235.jpg,535,4,2025-10-18 11:46:32
236,21,Hadramout Premium Silver Amulet,Discover the rich heritage and modern utility blended perfectly in this product.,105.32,/uploads/synthetic_prod_236.jpg,300,9,2024-12-30 11:46:32
237,10,Balkis Ultra Building Blocks,Discover the rich heritage and modern utility blended perfectly in this product.,36.51,/uploads/synthetic_prod_237.jpg,23,5,2025-03-03 11:46:32
238,16,AdenGoods Classic Pottery,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,212.19,/uploads/synthetic_prod_238.jpg,973,9,2025-12-17 11:46:32
239,15,Saba Ultra Shawl,A must-have for your collection. Designed for durability and excellence.,95.89,/uploads/synthetic_prod_239.jpg,439,4,2024-12-21 11:46:32
240,12,GoldenHorn Authentic Laptop,Experience the ultimate quality with this highly rated item. Perfect for daily use and crafted with care.,1238.16,/uploads/synthetic_prod_240.jpg,123,2,2025-12-30 11:46:32
241,8,Saba Advanced Mug,Engineered for high performance. Customers love the premium feel and long-lasting build.,110.56,/uploads/synthetic_prod_241.jpg,834,6,2025-12-05 11:46:32
242,18,SanaaStyle Ultra Argan Oil,Discover the rich heritage and modern utility blended perfectly in this product.,122.32,/uploads/synthetic_prod_242.jpg,346,7,2025-08-22 11:46:32
